id,waktu,hari,idlampu,status
7716,228,6,4,1
7717,229,6,4,1
7718,230,6,4,1
7719,231,6,4,1
7720,232,6,4,1
7721,233,6,4,1
7722,234,6,4,1
7723,235,6,4,1
7724,236,6,4,1
7725,237,6,4,1
7726,238,6,4,1
7727,239,6,4,1
7728,240,6,4,1
7729,241,6,4,1
7730,242,6,4,1
7731,243,6,4,1
7732,244,6,4,1
7733,245,6,4,1
7734,246,6,4,1
7735,247,6,4,1
7736,248,6,4,1
7737,249,6,4,1
7738,250,6,4,1
7739,251,6,4,1
7740,252,6,4,1
7741,253,6,4,1
7742,254,6,4,1
7743,255,6,4,1
7744,256,6,4,1
7745,257,6,4,1
7746,258,6,4,1
7747,259,6,4,1
7748,260,6,4,1
7749,261,6,4,1
7750,262,6,4,1
7751,263,6,4,1
7752,264,6,4,1
7753,265,6,4,1
7754,266,6,4,1
7755,267,6,4,1
7756,268,6,4,1
7757,269,6,4,1
7758,270,6,4,1
7759,271,6,4,1
7760,272,6,4,1
7761,273,6,4,1
7762,274,6,4,1
7763,275,6,4,1
7764,276,6,4,1
7765,277,6,4,1
7766,278,6,4,1
7767,279,6,4,1
7768,280,6,4,1
7769,281,6,4,1
7770,282,6,4,1
7771,283,6,4,1
7772,284,6,4,1
7773,285,6,4,1
7774,286,6,4,1
7775,287,6,4,1
7776,288,6,4,1
7777,1,7,4,1
7778,2,7,4,1
7779,3,7,4,1
7780,4,7,4,1
7781,5,7,4,1
7782,6,7,4,1
7783,7,7,4,1
7784,8,7,4,1
7785,9,7,4,1
7786,10,7,4,1
7787,11,7,4,1
7788,12,7,4,1
7789,13,7,4,1
7790,14,7,4,1
7791,15,7,4,1
7792,16,7,4,1
7793,17,7,4,1
7794,18,7,4,1
7795,19,7,4,1
7796,20,7,4,1
7797,21,7,4,1
7798,22,7,4,1
7799,23,7,4,1
7800,24,7,4,1
7801,25,7,4,1
7802,26,7,4,1
7803,27,7,4,1
7804,28,7,4,1
7805,29,7,4,1
7806,30,7,4,1
7807,31,7,4,1
7808,32,7,4,1
7809,33,7,4,1
7810,34,7,4,1
7811,35,7,4,1
7812,36,7,4,1
7813,37,7,4,1
7814,38,7,4,1
7815,39,7,4,1
7816,40,7,4,1
7817,41,7,4,1
7818,42,7,4,1
7819,43,7,4,1
7820,44,7,4,1
7821,45,7,4,1
7822,46,7,4,1
7823,47,7,4,1
7824,48,7,4,1
7825,49,7,4,1
7826,50,7,4,1
7827,51,7,4,1
7828,52,7,4,1
7829,53,7,4,1
7830,54,7,4,1
7831,55,7,4,1
7832,56,7,4,1
7833,57,7,4,1
7834,58,7,4,1
7835,59,7,4,1
7836,60,7,4,1
7837,61,7,4,1
7838,62,7,4,1
7839,63,7,4,1
7840,64,7,4,1
7841,65,7,4,1
7842,66,7,4,1
7843,67,7,4,1
7844,68,7,4,1
7845,69,7,4,1
7846,70,7,4,1
7847,71,7,4,1
7848,72,7,4,1
7849,73,7,4,1
7850,74,7,4,1
7851,75,7,4,1
7852,76,7,4,1
7853,77,7,4,1
7854,78,7,4,1
7855,79,7,4,1
7856,80,7,4,1
7857,81,7,4,1
7858,82,7,4,1
7859,83,7,4,1
7860,84,7,4,1
7861,85,7,4,1
7862,86,7,4,1
7863,87,7,4,1
7864,88,7,4,1
7865,89,7,4,1
7866,90,7,4,1
7867,91,7,4,1
7868,92,7,4,1
7869,93,7,4,1
7870,94,7,4,1
7871,95,7,4,1
7872,96,7,4,1
7873,97,7,4,1
7874,98,7,4,1
7875,99,7,4,1
7876,100,7,4,1
7877,101,7,4,1
7878,102,7,4,1
7879,103,7,4,1
7880,104,7,4,1
7881,105,7,4,1
7882,106,7,4,1
7883,107,7,4,1
7884,108,7,4,1
7885,109,7,4,1
7886,110,7,4,1
7887,111,7,4,1
7888,112,7,4,1
7889,113,7,4,1
7890,114,7,4,1
7891,115,7,4,1
7892,116,7,4,1
7893,117,7,4,1
7894,118,7,4,1
7895,119,7,4,1
7896,120,7,4,1
7897,121,7,4,1
7898,122,7,4,1
7899,123,7,4,1
7900,124,7,4,1
7901,125,7,4,1
7902,126,7,4,1
7903,127,7,4,1
7904,128,7,4,1
7905,129,7,4,1
7906,130,7,4,1
7907,131,7,4,1
7908,132,7,4,1
7909,133,7,4,1
7910,134,7,4,1
7911,135,7,4,1
7912,136,7,4,1
7913,137,7,4,1
7914,138,7,4,1
7915,139,7,4,1
7916,140,7,4,1
7917,141,7,4,1
7918,142,7,4,1
7919,143,7,4,1
7920,144,7,4,1
7921,145,7,4,1
7922,146,7,4,1
7923,147,7,4,1
7924,148,7,4,1
7925,149,7,4,1
7926,150,7,4,1
7927,151,7,4,1
7928,152,7,4,1
7929,153,7,4,1
7930,154,7,4,1
7931,155,7,4,1
7932,156,7,4,1
7933,157,7,4,1
7934,158,7,4,1
7935,159,7,4,1
7936,160,7,4,1
7937,161,7,4,1
7938,162,7,4,1
7939,163,7,4,1
7940,164,7,4,1
7941,165,7,4,1
7942,166,7,4,1
7943,167,7,4,1
7944,168,7,4,1
7945,169,7,4,1
7946,170,7,4,1
7947,171,7,4,1
7948,172,7,4,1
7949,173,7,4,1
7950,174,7,4,1
7951,175,7,4,1
7952,176,7,4,1
7953,177,7,4,1
7954,178,7,4,1
7955,179,7,4,1
7956,180,7,4,1
7957,181,7,4,1
7958,182,7,4,1
7959,183,7,4,1
7960,184,7,4,1
7961,185,7,4,1
7962,186,7,4,1
7963,187,7,4,1
7964,188,7,4,1
7965,189,7,4,1
7966,190,7,4,1
7967,191,7,4,1
7968,192,7,4,1
7969,193,7,4,1
7970,194,7,4,1
7971,195,7,4,1
7972,196,7,4,1
7973,197,7,4,1
7974,198,7,4,1
7975,199,7,4,1
7976,200,7,4,1
7977,201,7,4,1
7978,202,7,4,1
7979,203,7,4,1
7980,204,7,4,1
7981,205,7,4,1
7982,206,7,4,1
7983,207,7,4,1
7984,208,7,4,1
7985,209,7,4,1
7986,210,7,4,1
7987,211,7,4,1
7988,212,7,4,1
7989,213,7,4,1
7990,214,7,4,1
7991,215,7,4,1
7992,216,7,4,1
7993,217,7,4,1
7994,218,7,4,1
7995,219,7,4,1
7996,220,7,4,1
7997,221,7,4,1
7998,222,7,4,1
7999,223,7,4,1
8000,224,7,4,1
8001,225,7,4,1
8002,226,7,4,1
8003,227,7,4,1
8004,228,7,4,1
8005,229,7,4,1
8006,230,7,4,1
8007,231,7,4,1
8008,232,7,4,1
8009,233,7,4,1
8010,234,7,4,1
8011,235,7,4,1
8012,236,7,4,1
8013,237,7,4,1
8014,238,7,4,1
8015,239,7,4,1
8016,240,7,4,1
8017,241,7,4,1
8018,242,7,4,1
8019,243,7,4,1
8020,244,7,4,1
8021,245,7,4,1
8022,246,7,4,1
8023,247,7,4,1
8024,248,7,4,1
8025,249,7,4,1
8026,250,7,4,1
8027,251,7,4,1
8028,252,7,4,1
8029,253,7,4,1
8030,254,7,4,1
8031,255,7,4,1
8032,256,7,4,1
8033,257,7,4,1
8034,258,7,4,1
8035,259,7,4,1
8036,260,7,4,1
8037,261,7,4,1
8038,262,7,4,1
8039,263,7,4,1
8040,264,7,4,1
8041,265,7,4,1
8042,266,7,4,1
8043,267,7,4,1
8044,268,7,4,1
8045,269,7,4,1
8046,270,7,4,1
8047,271,7,4,1
8048,272,7,4,1
8049,273,7,4,1
8050,274,7,4,1
8051,275,7,4,1
8052,276,7,4,1
8053,277,7,4,1
8054,278,7,4,1
8055,279,7,4,1
8056,280,7,4,1
8057,281,7,4,1
8058,282,7,4,1
8059,283,7,4,1
8060,284,7,4,1
8061,285,7,4,1
8062,286,7,4,1
8063,287,7,4,1
8064,288,7,4,1
